STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE,ID_COUNTY
13,97,Douglas,Georgia,132403,33.724923,-84.734644,13_97
13,99,Early,Georgia,11008,31.331726,-84.916722,13_99
13,101,Echols,Georgia,4034,30.708629,-83.057989,13_101
13,103,Effingham,Georgia,52250,32.291745,-81.299511,13_103
13,105,Elbert,Georgia,20166,34.126521,-82.879523,13_105
13,107,Emanuel,Georgia,22598,32.585860,-82.307952,13_107
13,109,Evans,Georgia,11000,32.169649,-81.907367,13_109
13,111,Fannin,Georgia,23682,34.901383,-84.313402,13_111
13,113,Fayette,Georgia,106567,33.427941,-84.512414,13_113
13,115,Floyd,Georgia,96317,34.255796,-85.183164,13_115
13,117,Forsyth,Georgia,175511,34.194920,-84.144322,13_117
13,119,Franklin,Georgia,22084,34.377335,-83.186079,13_119
13,121,Fulton,Georgia,920581,33.836086,-84.393645,13_121
13,123,Gilmer,Georgia,28292,34.677249,-84.483646,13_123
13,125,Glascock,Georgia,3082,33.235927,-82.609847,13_125
13,127,Glynn,Georgia,79626,31.202698,-81.486488,13_127
13,129,Gordon,Georgia,55186,34.498326,-84.908795,13_129
13,131,Grady,Georgia,25011,30.882764,-84.214288,13_131
13,133,Greene,Georgia,15994,33.549876,-83.166093,13_133
13,135,Gwinnett,Georgia,805321,33.951956,-84.057963,13_135
13,137,Habersham,Georgia,43041,34.565160,-83.541626,13_137
13,139,Hall,Georgia,179684,34.275205,-83.844712,13_139
13,141,Hancock,Georgia,9429,33.255825,-83.002047,13_141
13,143,Haralson,Georgia,28780,33.761920,-85.185470,13_143
13,145,Harris,Georgia,32024,32.699933,-84.895034,13_145
13,147,Hart,Georgia,25213,34.355413,-82.964953,13_147
13,149,Heard,Georgia,11834,33.309334,-85.113400,13_149
13,151,Henry,Georgia,203922,33.475842,-84.175416,13_151
13,153,Houston,Georgia,139900,32.571603,-83.663357,13_153
13,155,Irwin,Georgia,9538,31.604647,-83.280834,13_155
13,157,Jackson,Georgia,60485,34.132059,-83.584805,13_157
13,159,Jasper,Georgia,13900,33.356251,-83.724341,13_159
13,161,Jeff Davis,Georgia,15068,31.848776,-82.600696,13_161
13,163,Jefferson,Georgia,16930,33.063551,-82.407657,13_163
13,165,Jenkins,Georgia,8340,32.794618,-81.950133,13_165
13,167,Johnson,Georgia,9980,32.701199,-82.679535,13_167
13,169,Jones,Georgia,28669,32.962134,-83.545140,13_169
13,171,Lamar,Georgia,18317,33.080020,-84.154400,13_171
13,173,Lanier,Georgia,10078,31.035393,-83.090886,13_173
13,175,Laurens,Georgia,48434,32.516487,-82.926131,13_175
13,177,Lee,Georgia,28298,31.681194,-84.173396,13_177
13,179,Liberty,Georgia,63453,31.827766,-81.578482,13_179
13,181,Lincoln,Georgia,7996,33.781126,-82.446380,13_181
13,183,Long,Georgia,14464,31.778807,-81.733663,13_183
13,185,Lowndes,Georgia,109233,30.857006,-83.280221,13_185
13,187,Lumpkin,Georgia,29966,34.524951,-83.986879,13_187
13,189,McDuffie,Georgia,21875,33.459617,-82.469866,13_189
13,191,McIntosh,Georgia,14333,31.475260,-81.407579,13_191
13,193,Macon,Georgia,14740,32.325042,-84.038814,13_193
13,195,Madison,Georgia,28120,34.104614,-83.240680,13_195
13,197,Marion,Georgia,8742,32.380907,-84.523557,13_197
13,199,Meriwether,Georgia,21992,33.008863,-84.672846,13_199
13,201,Miller,Georgia,6125,31.159722,-84.737198,13_201
13,205,Mitchell,Georgia,23498,31.216853,-84.172094,13_205
13,207,Monroe,Georgia,26424,33.038194,-83.906823,13_207
13,209,Montgomery,Georgia,9123,32.167319,-82.533261,13_209
13,211,Morgan,Georgia,17868,33.600243,-83.485957,13_211
13,213,Murray,Georgia,39628,34.782329,-84.792066,13_213
13,215,Muscogee,Georgia,189885,32.492289,-84.930634,13_215
13,217,Newton,Georgia,99958,33.569520,-83.896609,13_217
13,219,Oconee,Georgia,32808,33.875278,-83.457946,13_219
13,221,Oglethorpe,Georgia,14899,33.916594,-83.144920,13_221
13,223,Paulding,Georgia,142324,33.905688,-84.816609,13_223
13,225,Peach,Georgia,27695,32.584826,-83.829580,13_225
13,227,Pickens,Georgia,29431,34.455892,-84.442301,13_227
13,229,Pierce,Georgia,18758,31.314668,-82.240429,13_229
13,231,Pike,Georgia,17869,33.103227,-84.366796,13_231
13,233,Polk,Georgia,41475,34.010878,-85.176771,13_233
13,235,Pulaski,Georgia,12010,32.275344,-83.480342,13_235
13,237,Putnam,Georgia,21218,33.317059,-83.339663,13_237
13,239,Quitman,Georgia,2513,31.859377,-85.077727,13_239
13,241,Rabun,Georgia,16276,34.879030,-83.407223,13_241
13,243,Randolph,Georgia,7719,31.760403,-84.758026,13_243
13,245,Richmond,Georgia,200549,33.426859,-82.049444,13_245
13,247,Rockdale,Georgia,85215,33.642043,-84.020894,13_247
13,249,Schley,Georgia,5010,32.241549,-84.306781,13_249
13,251,Screven,Georgia,14593,32.722842,-81.627328,13_251
13,253,Seminole,Georgia,8729,30.972496,-84.868027,13_253
13,255,Spalding,Georgia,64073,33.258051,-84.273339,13_255
13,257,Stephens,Georgia,26175,34.556904,-83.288681,13_257
13,259,Stewart,Georgia,6058,32.069335,-84.764519,13_259
13,261,Sumter,Georgia,32819,32.059981,-84.221818,13_261
13,263,Talbot,Georgia,6865,32.703124,-84.582116,13_263
13,265,Taliaferro,Georgia,1717,33.568800,-82.885760,13_265
13,267,Tattnall,Georgia,25520,32.043908,-82.052217,13_267
13,269,Taylor,Georgia,8906,32.560542,-84.215083,13_269
13,271,Telfair,Georgia,16500,32.015620,-82.892471,13_271
13,273,Terrell,Georgia,9315,31.772157,-84.428860,13_273
13,275,Thomas,Georgia,44720,30.868962,-83.948411,13_275
13,277,Tift,Georgia,40118,31.454362,-83.515048,13_277
13,279,Toombs,Georgia,27223,32.183936,-82.367022,13_279
13,281,Towns,Georgia,10471,34.938692,-83.782961,13_281
13,283,Treutlen,Georgia,6885,32.387047,-82.589718,13_283
13,285,Troup,Georgia,67044,33.036737,-85.031746,13_285
13,287,Turner,Georgia,8930,31.700824,-83.636891,13_287
13,289,Twiggs,Georgia,9023,32.703662,-83.416286,13_289
13,291,Union,Georgia,21356,34.874243,-84.002286,13_291
13,293,Upson,Georgia,27153,32.907469,-84.324382,13_293
13,295,Walker,Georgia,68756,34.836540,-85.293376,13_295
13,297,Walton,Georgia,83768,33.795381,-83.784266,13_297
13,299,Ware,Georgia,36312,31.226820,-82.383943,13_299
13,301,Warren,Georgia,5834,33.407596,-82.662844,13_301
13,303,Washington,Georgia,21187,32.962029,-82.773406,13_303
13,305,Wayne,Georgia,30099,31.611857,-81.919105,13_305
13,307,Webster,Georgia,2799,32.049343,-84.560657,13_307
13,309,Wheeler,Georgia,7421,32.146558,-82.751307,13_309
13,311,White,Georgia,27144,34.601048,-83.744309,13_311
13,313,Whitfield,Georgia,102599,34.792742,-84.965686,13_313
13,315,Wilcox,Georgia,9255,31.975167,-83.405657,13_315
13,317,Wilkes,Georgia,10593,33.755364,-82.753524,13_317
13,319,Wilkinson,Georgia,9563,32.844300,-83.239491,13_319
13,321,Worth,Georgia,21679,31.535712,-83.861186,13_321
15,1,Hawaii,Hawaii,185079,19.672837,-155.421895,15_1
15,3,Honolulu,Hawaii,953207,21.372464,-157.913673,15_3
15,5,Kalawao,Hawaii,90,21.188495,-156.979972,15_5
15,7,Kauai,Hawaii,67091,22.021022,-159.442112,15_7
15,9,Maui,Hawaii,154834,20.863747,-156.493816,15_9
16,1,Ada,Idaho,392365,43.611186,-116.304409,16_1
16,3,Adams,Idaho,3976,44.848619,-116.375947,16_3
16,5,Bannock,Idaho,82839,42.869212,-112.423672,16_5
16,7,Bear Lake,Idaho,5986,42.306336,-111.341632,16_7
16,9,Benewah,Idaho,9285,47.271692,-116.639736,16_9
16,11,Bingham,Idaho,45607,43.217372,-112.355721,16_11
16,13,Blaine,Idaho,21376,43.541366,-114.294277,16_13
16,15,Boise,Idaho,7028,43.899702,-115.993695,16_15
16,17,Bonner,Idaho,40877,48.235649,-116.630982,16_17
16,19,Bonneville,Idaho,104234,43.494876,-111.997623,16_19
16,21,Boundary,Idaho,10972,48.705964,-116.302851,16_21
16,23,Butte,Idaho,2891,43.699097,-113.294562,16_23
16,25,Camas,Idaho,1117,43.350524,-114.756451,16_25
16,27,Canyon,Idaho,188923,43.611438,-116.627276,16_27
16,29,Caribou,Idaho,6963,42.643778,-111.656063,16_29
16,31,Cassia,Idaho,22952,42.482791,-113.741833,16_31
16,33,Clark,Idaho,982,44.185815,-112.278608,16_33
16,35,Clearwater,Idaho,8761,46.485240,-116.185221,16_35
16,37,Custer,Idaho,4368,44.285168,-114.048035,16_37
16,39,Elmore,Idaho,27038,43.115320,-115.684407,16_39
16,41,Franklin,Idaho,12786,42.099300,-111.872202,16_41
16,43,Fremont,Idaho,13242,44.014844,-111.615464,16_43
16,45,Gem,Idaho,16719,43.884323,-116.506739,16_45
16,47,Gooding,Idaho,15464,42.852717,-114.751067,16_47
16,49,Idaho,Idaho,16267,45.974127,-116.106566,16_49
16,51,Jefferson,Idaho,26140,43.691123,-111.969394,16_51
16,53,Jerome,Idaho,22374,42.698447,-114.462669,16_53
16,55,Kootenai,Idaho,138494,47.737130,-116.832581,16_55
16,57,Latah,Idaho,37244,46.742968,-116.934434,16_57
16,59,Lemhi,Idaho,7936,45.127412,-113.861530,16_59
16,61,Lewis,Idaho,3821,46.238066,-116.257390,16_61
16,63,Lincoln,Idaho,5208,42.973467,-114.326069,16_63
16,65,Madison,Idaho,37536,43.819114,-111.794073,16_65
16,67,Minidoka,Idaho,20069,42.613266,-113.712227,16_67
16,69,Nez Perce,Idaho,39265,46.394126,-116.950462,16_69
16,71,Oneida,Idaho,4286,42.181568,-112.301274,16_71
16,73,Owyhee,Idaho,11526,43.376748,-116.681558,16_73
16,75,Payette,Idaho,22623,44.020334,-116.894281,16_75
16,77,Power,Idaho,7817,42.775001,-112.829004,16_77
16,79,Shoshone,Idaho,12765,47.514637,-116.085925,16_79
16,81,Teton,Idaho,10170,43.692977,-111.125546,16_81
16,83,Twin Falls,Idaho,77230,42.558563,-114.504002,16_83
16,85,Valley,Idaho,9862,44.758677,-116.073719,16_85
16,87,Washington,Idaho,10198,44.297898,-116.919922,16_87
17,1,Adams,Illinois,67103,39.943826,-91.328948,17_1
17,3,Alexander,Illinois,8238,37.149251,-89.289666,17_3
17,5,Bond,Illinois,17768,38.884622,-89.432819,17_5
17,7,Boone,Illinois,54165,42.293981,-88.851989,17_7
17,9,Brown,Illinois,6937,39.964815,-90.746466,17_9
17,11,Bureau,Illinois,34978,41.382964,-89.423780,17_11
17,13,Calhoun,Illinois,5089,39.123530,-90.638010,17_13
17,15,Carroll,Illinois,15387,42.071879,-89.963255,17_15
17,17,Cass,Illinois,13642,39.979866,-90.319209,17_17
17,19,Champaign,Illinois,201081,40.128073,-88.233083,17_19
17,21,Christian,Illinois,34800,39.525298,-89.254627,17_21
17,23,Clark,Illinois,16335,39.351007,-87.800246,17_23
17,25,Clay,Illinois,13815,38.716132,-88.490134,17_25
17,27,Clinton,Illinois,37762,38.587753,-89.472099,17_27
17,29,Coles,Illinois,53873,39.487297,-88.258277,17_29
17,31,Cook,Illinois,5194675,41.865937,-87.757714,17_31
17,33,Crawford,Illinois,19817,39.005690,-87.748024,17_33
17,35,Cumberland,Illinois,11048,39.275965,-88.280887,17_35
17,37,DeKalb,Illinois,105160,41.927172,-88.729460,17_37
17,39,De Witt,Illinois,16561,40.171701,-88.908946,17_39
17,41,Douglas,Illinois,19980,39.766826,-88.279794,17_41
17,43,DuPage,Illinois,916924,41.849815,-88.071617,17_43
17,45,Edgar,Illinois,18576,39.635942,-87.715370,17_45
17,47,Edwards,Illinois,6721,38.402493,-88.040630,17_47
17,49,Effingham,Illinois,34242,39.094723,-88.576033,17_49
17,51,Fayette,Illinois,22140,38.997829,-89.033295,17_51
17,53,Ford,Illinois,14081,40.527422,-88.217453,17_53
17,55,Franklin,Illinois,39561,37.962135,-88.953316,17_55
17,57,Fulton,Illinois,37069,40.521963,-90.119357,17_57
17,59,Gallatin,Illinois,5589,37.770001,-88.238563,17_59
17,61,Greene,Illinois,13886,39.372240,-90.373465,17_61
17,63,Grundy,Illinois,50063,41.345274,-88.347437,17_63
17,65,Hamilton,Illinois,8457,38.092156,-88.557747,17_65
17,67,Hancock,Illinois,19104,40.425725,-91.203133,17_67
17,69,Hardin,Illinois,4320,37.478453,-88.290573,17_69
17,71,Henderson,Illinois,7331,40.828841,-90.944800,17_71
17,73,Henry,Illinois,50486,41.348782,-90.134757,17_73
17,75,Iroquois,Illinois,29718,40.763597,-87.834391,17_75
17,77,Jackson,Illinois,60218,37.747793,-89.274031,17_77
17,79,Jasper,Illinois,9698,39.003765,-88.159885,17_79
17,81,Jefferson,Illinois,38827,38.308488,-88.910808,17_81
17,83,Jersey,Illinois,22985,39.072862,-90.320420,17_83
17,85,Jo Daviess,Illinois,22678,42.411324,-90.305944,17_85
17,87,Johnson,Illinois,12582,37.474558,-88.882358,17_87
17,89,Kane,Illinois,515269,41.918111,-88.331264,17_89
17,91,Kankakee,Illinois,113449,41.148582,-87.850867,17_91
17,93,Kendall,Illinois,114736,41.663724,-88.379066,17_93
17,95,Knox,Illinois,52919,40.937032,-90.328601,17_95
17,97,Lake,Illinois,703462,42.313072,-87.969458,17_97
17,99,LaSalle,Illinois,113924,41.350798,-88.895997,17_99
17,101,Lawrence,Illinois,16833,38.718291,-87.748328,17_101
17,103,Lee,Illinois,36031,41.810242,-89.398207,17_103
17,105,Livingston,Illinois,38950,40.907044,-88.573187,17_105
17,107,Logan,Illinois,30305,40.140775,-89.361505,17_107
17,109,McDonough,Illinois,32612,40.469472,-90.669344,17_109
17,111,McHenry,Illinois,308760,42.271472,-88.349880,17_111
17,113,McLean,Illinois,169572,40.494123,-88.954977,17_113
17,115,Macon,Illinois,110768,39.851176,-88.947076,17_115
17,117,Macoupin,Illinois,47765,39.194030,-89.877035,17_117
17,119,Madison,Illinois,269282,38.801396,-90.018097,17_119
17,121,Marion,Illinois,39437,38.590710,-89.016967,17_121
17,123,Marshall,Illinois,12640,41.043034,-89.315638,17_123
17,125,Mason,Illinois,14666,40.286475,-89.898924,17_125
17,127,Massac,Illinois,15429,37.178592,-88.714109,17_127
17,129,Menard,Illinois,12705,39.997260,-89.799507,17_129
17,131,Mercer,Illinois,16434,41.214043,-90.687167,17_131
17,133,Monroe,Illinois,32957,38.358529,-90.171163,17_133
17,135,Montgomery,Illinois,30104,39.198961,-89.505319,17_135
17,137,Morgan,Illinois,35547,39.718155,-90.231161,17_137
17,139,Moultrie,Illinois,14846,39.631979,-88.614419,17_139
17,141,Ogle,Illinois,53497,42.028653,-89.256098,17_141
17,143,Peoria,Illinois,186494,40.742915,-89.638993,17_143
17,145,Perry,Illinois,22350,38.058514,-89.323862,17_145
17,147,Piatt,Illinois,16729,40.007008,-88.581585,17_147
17,149,Pike,Illinois,16430,39.621311,-90.859127,17_149
17,151,Pope,Illinois,4470,37.398930,-88.549910,17_151
17,153,Pulaski,Illinois,6161,37.199543,-89.134750,17_153
17,155,Putnam,Illinois,6006,41.229306,-89.270945,17_155
17,157,Randolph,Illinois,33476,38.055541,-89.809249,17_157
17,159,Richland,Illinois,16233,38.725943,-88.088315,17_159
17,161,Rock Island,Illinois,147546,41.489142,-90.504005,17_161
17,163,St. Clair,Illinois,270056,38.550219,-90.000674,17_163
17,165,Saline,Illinois,24913,37.754786,-88.536395,17_165
17,167,Sangamon,Illinois,197465,39.772757,-89.652867,17_167
17,169,Schuyler,Illinois,7544,40.131180,-90.568639,17_169
17,171,Scott,Illinois,5355,39.645737,-90.462754,17_171
17,173,Shelby,Illinois,22363,39.396539,-88.802073,17_173
17,175,Stark,Illinois,5994,41.098377,-89.792451,17_175
17,177,Stephenson,Illinois,47711,42.324139,-89.644541,17_177
17,179,Tazewell,Illinois,135394,40.602899,-89.534104,17_179
17,181,Union,Illinois,17808,37.468580,-89.236505,17_181
17,183,Vermilion,Illinois,81625,40.149683,-87.654806,17_183
17,185,Wabash,Illinois,11947,38.431283,-87.789625,17_185
17,187,Warren,Illinois,17707,40.890638,-90.636371,17_187
17,189,Washington,Illinois,14716,38.359407,-89.393930,17_189
17,191,Wayne,Illinois,16760,38.406869,-88.422496,17_191
17,193,White,Illinois,14665,38.089959,-88.192241,17_193
17,195,Whiteside,Illinois,58498,41.780798,-89.823253,17_195
17,197,Will,Illinois,677560,41.565138,-88.057232,17_197
17,199,Williamson,Illinois,66357,37.755675,-88.974979,17_199
17,201,Winnebago,Illinois,295266,42.307128,-89.062240,17_201
17,203,Woodford,Illinois,38664,40.771239,-89.290310,17_203
18,1,Adams,Indiana,34387,40.753767,-84.934317,18_1
18,3,Allen,Indiana,355329,41.098642,-85.122329,18_3
18,5,Bartholomew,Indiana,76794,39.216785,-85.902794,18_5
18,7,Benton,Indiana,8854,40.575066,-87.291433,18_7
18,9,Blackford,Indiana,12766,40.469726,-85.344190,18_9
18,11,Boone,Indiana,56640,40.013009,-86.398737,18_11
18,13,Brown,Indiana,15242,39.236241,-86.209690,18_13
18,15,Carroll,Indiana,20155,40.578983,-86.600098,18_15
18,17,Cass,Indiana,38966,40.747104,-86.339592,18_17
18,19,Clark,Indiana,110232,38.371546,-85.732035,18_19
18,21,Clay,Indiana,26890,39.469066,-87.124217,18_21
18,23,Clinton,Indiana,33224,40.298201,-86.512307,18_23
18,25,Crawford,Indiana,10713,38.313435,-86.423444,18_25
18,27,Daviess,Indiana,31648,38.696963,-87.098076,18_27
18,29,Dearborn,Indiana,50047,39.144620,-84.920935,18_29
18,31,Decatur,Indiana,25740,39.319975,-85.494211,18_31
18,33,DeKalb,Indiana,42223,41.378214,-85.034285,18_33
18,35,Delaware,Indiana,117671,40.205170,-85.401962,18_35
18,37,Dubois,Indiana,41889,38.357067,-86.914032,18_37
18,39,Elkhart,Indiana,197559,41.637679,-85.906728,18_39
18,41,Fayette,Indiana,24277,39.640791,-85.147496,18_41
18,43,Floyd,Indiana,74578,38.321514,-85.855645,18_43
18,45,Fountain,Indiana,17240,40.152089,-87.271946,18_45
18,47,Franklin,Indiana,23087,39.401885,-85.070265,18_47
18,49,Fulton,Indiana,20836,41.059389,-86.220078,18_49
18,51,Gibson,Indiana,33503,38.309180,-87.546685,18_51
18,53,Grant,Indiana,70061,40.525253,-85.644413,18_53
18,55,Greene,Indiana,33165,39.052316,-86.992172,18_55
18,57,Hamilton,Indiana,274569,40.002534,-86.059737,18_57
18,59,Hancock,Indiana,70002,39.811662,-85.824125,18_59
18,61,Harrison,Indiana,39364,38.233745,-86.097474,18_61
18,63,Hendricks,Indiana,145448,39.772784,-86.415055,18_63
18,65,Henry,Indiana,49462,39.928644,-85.403678,18_65
18,67,Howard,Indiana,82752,40.470704,-86.132959,18_67
18,69,Huntington,Indiana,37124,40.870224,-85.487085,18_69
18,71,Jackson,Indiana,42376,38.925896,-85.942654,18_71
18,73,Jasper,Indiana,33478,41.075783,-87.149436,18_73
18,75,Jay,Indiana,21253,40.428424,-85.033025,18_75
18,77,Jefferson,Indiana,32428,38.758956,-85.433692,18_77
18,79,Jennings,Indiana,28525,39.005169,-85.648821,18_79
18,81,Johnson,Indiana,139654,39.553276,-86.113609,18_81
18,83,Knox,Indiana,38440,38.698623,-87.457680,18_83
18,85,Kosciusko,Indiana,77358,41.266796,-85.830484,18_85
18,87,LaGrange,Indiana,37128,41.632400,-85.461170,18_87
18,89,Lake,Indiana,496005,41.526226,-87.408155,18_89
18,91,LaPorte,Indiana,111467,41.631837,-86.790977,18_91
18,93,Lawrence,Indiana,46134,38.846386,-86.495718,18_93
18,95,Madison,Indiana,131636,40.114120,-85.708901,18_95
18,97,Marion,Indiana,903393,39.791299,-86.135905,18_97
18,99,Marshall,Indiana,47051,41.347248,-86.273082,18_99
18,101,Martin,Indiana,10334,38.678357,-86.848113,18_101
18,103,Miami,Indiana,36903,40.730651,-86.073933,18_103
18,105,Monroe,Indiana,137974,39.162879,-86.537697,18_105
18,107,Montgomery,Indiana,38124,40.035110,-86.900060,18_107
18,109,Morgan,Indiana,68894,39.512251,-86.399318,18_109
18,111,Newton,Indiana,14244,40.994087,-87.380385,18_111
18,113,Noble,Indiana,47536,41.413892,-85.391205,18_113
18,115,Ohio,Indiana,6128,38.954549,-84.911295,18_115
18,117,Orange,Indiana,19840,38.562156,-86.496982,18_117
18,119,Owen,Indiana,21575,39.315596,-86.799822,18_119
18,121,Parke,Indiana,17339,39.758327,-87.227997,18_121
18,123,Perry,Indiana,19338,38.009327,-86.705205,18_123
18,125,Pike,Indiana,12845,38.424833,-87.233923,18_125
18,127,Porter,Indiana,164343,41.513679,-87.105308,18_127
18,129,Posey,Indiana,25910,38.013245,-87.823041,18_129
18,131,Pulaski,Indiana,13402,41.050592,-86.685266,18_131
18,133,Putnam,Indiana,37963,39.646107,-86.835611,18_133
18,135,Randolph,Indiana,26171,40.168573,-84.997064,18_135
18,137,Ripley,Indiana,28818,39.159402,-85.218379,18_137
18,139,Rush,Indiana,17392,39.623616,-85.474569,18_139
18,141,St. Joseph,Indiana,266931,41.675400,-86.228686,18_141
18,143,Scott,Indiana,24181,38.698198,-85.762718,18_143
18,145,Shelby,Indiana,44436,39.536039,-85.789825,18_145
18,147,Spencer,Indiana,20952,38.015495,-87.011149,18_147
18,149,Starke,Indiana,23363,41.282896,-86.631962,18_149
18,151,Steuben,Indiana,34185,41.649521,-85.010662,18_151
18,153,Sullivan,Indiana,21475,39.103093,-87.390988,18_153
18,155,Switzerland,Indiana,10613,38.819835,-85.023499,18_155
18,157,Tippecanoe,Indiana,172780,40.417880,-86.886971,18_157
18,159,Tipton,Indiana,15936,40.308849,-86.050587,18_159
18,161,Union,Indiana,7516,39.618626,-84.919102,18_161
18,163,Vanderburgh,Indiana,179703,37.996062,-87.551819,18_163
18,165,Vermillion,Indiana,16212,39.763164,-87.440231,18_165
18,167,Vigo,Indiana,107848,39.460817,-87.387985,18_167
18,169,Wabash,Indiana,32888,40.858522,-85.802372,18_169
18,171,Warren,Indiana,8508,40.312186,-87.326289,18_171
18,173,Warrick,Indiana,59689,38.012884,-87.352574,18_173
18,175,Washington,Indiana,28262,38.572886,-86.086677,18_175
18,177,Wayne,Indiana,68917,39.842737,-84.949811,18_177
18,179,Wells,Indiana,27636,40.770771,-85.194412,18_179
18,181,White,Indiana,24643,40.755698,-86.810306,18_181
18,183,Whitley,Indiana,33292,41.163144,-85.478480,18_183
19,1,Adair,Iowa,7682,41.344629,-94.479157,19_1
19,3,Adams,Iowa,4029,41.006693,-94.709635,19_3
19,5,Allamakee,Iowa,14330,43.257050,-91.417115,19_5
19,7,Appanoose,Iowa,12887,40.739836,-92.867034,19_7
19,9,Audubon,Iowa,6119,41.676829,-94.925302,19_9
19,11,Benton,Iowa,26076,42.062220,-92.017478,19_11
19,13,Black Hawk,Iowa,131090,42.490851,-92.370013,19_13
19,15,Boone,Iowa,26306,42.026494,-93.895155,19_15
19,17,Bremer,Iowa,24276,42.743058,-92.376967,19_17
19,19,Buchanan,Iowa,20958,42.486957,-91.901041,19_19
19,21,Buena Vista,Iowa,20260,42.679153,-95.181444,19_21
19,23,Butler,Iowa,14867,42.707538,-92.758692,19_23
19,25,Calhoun,Iowa,9670,42.400162,-94.625331,19_25
19,27,Carroll,Iowa,20816,42.038571,-94.867634,19_27
19,29,Cass,Iowa,13956,41.365898,-94.979466,19_29
19,31,Cedar,Iowa,18499,41.757883,-91.137388,19_31
19,33,Cerro Gordo,Iowa,44151,43.135116,-93.246222,19_33
19,35,Cherokee,Iowa,12072,42.749288,-95.593937,19_35
19,37,Chickasaw,Iowa,12439,43.038059,-92.344319,19_37
19,39,Clarke,Iowa,9286,41.036835,-93.781260,19_39
19,41,Clay,Iowa,16667,43.127315,-95.159571,19_41
19,43,Clayton,Iowa,18129,42.860097,-91.322919,19_43
